Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1766960426,100,,Aggregated,16.400000,16.400000,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,2108,2108,4100.0,4096.236847627603,4047.6452000439167,4126.430399948731,0.0
1766960427,100,,Aggregated,16.500000,16.500000,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,2123,2123,4100.0,4096.285535374061,4047.6452000439167,4126.430399948731,0.0
1766960428,100,,Aggregated,15.800000,15.800000,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,2142,2142,4100.0,4096.32393407986,4047.6452000439167,4126.430399948731,0.0
1766960429,100,,Aggregated,16.500000,16.500000,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,2152,2152,4100.0,4096.364479414042,4047.6452000439167,4126.430399948731,0.0
1766960430,100,,Aggregated,16.300000,16.300000,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,2167,2167,4100.0,4096.397621457765,4047.6452000439167,4126.430399948731,0.0
1766960431,100,,Aggregated,17.200000,17.200000,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,2191,2191,4100.0,4096.43902199869,4047.6452000439167,4126.430399948731,0.0
1766960432,100,,Aggregated,15.800000,15.800000,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,2205,2205,4100.0,4096.455177505241,4047.6452000439167,4126.430399948731,0.0
1766960433,100,,Aggregated,15.400000,15.400000,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,2222,2222,4100.0,4096.458938028353,4047.6452000439167,4126.430399948731,0.0
1766960434,100,,Aggregated,16.700000,16.700000,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,2239,2239,4100.0,4096.479249039287,4047.6452000439167,4126.430399948731,0.0
1766960435,100,,Aggregated,16.500000,16.500000,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,2255,2255,4100.0,4096.488771352049,4047.6452000439167,4126.430399948731,0.0
1766960436,100,,Aggregated,16.600000,16.600000,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,2270,2270,4100.0,4096.510516166936,4047.6452000439167,4126.430399948731,0.0
1766960437,100,,Aggregated,16.500000,16.500000,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,2291,2291,4100.0,4096.56381475295,4047.6452000439167,4126.430399948731,0.0
1766960438,100,,Aggregated,16.300000,16.300000,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,2305,2305,4100.0,4096.59673540087,4047.6452000439167,4126.430399948731,0.0
1766960439,100,,Aggregated,16.300000,16.300000,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,2319,2319,4100.0,4096.635647476906,4047.6452000439167,4126.430399948731,0.0
1766960440,100,,Aggregated,16.600000,16.600000,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,2336,2336,4100.0,4096.687640410473,4047.6452000439167,4126.430399948731,0.0
1766960441,100,,Aggregated,16.100000,16.100000,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,2347,2347,4100.0,4096.646103663803,4047.6452000439167,4126.430399948731,0.0
1766960442,100,,Aggregated,16.900000,16.900000,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,2369,2369,4100.0,4096.575448163374,4047.6452000439167,4126.430399948731,0.0
1766960443,100,,Aggregated,16.800000,16.800000,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,2388,2388,4100.0,4096.542878894052,4047.6452000439167,4126.430399948731,0.0
1766960444,100,,Aggregated,15.500000,15.500000,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,2408,2408,4100.0,4096.5589509962565,4047.6452000439167,4126.430399948731,0.0
1766960445,100,,Aggregated,16.000000,16.000000,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,2417,2417,4100.0,4096.588818617743,4047.6452000439167,4126.430399948731,0.0
1766960446,100,,Aggregated,16.300000,16.300000,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,2436,2436,4100.0,4096.5985723723215,4047.6452000439167,4126.430399948731,0.0
1766960447,100,,Aggregated,16.600000,16.600000,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,2446,2446,4100.0,4096.590126696276,4047.6452000439167,4126.430399948731,0.0
1766960448,100,,Aggregated,16.300000,16.300000,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,2459,2459,4100.0,4096.537656689284,4047.6452000439167,4126.430399948731,0.0
1766960449,100,,Aggregated,16.100000,16.100000,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,2479,2479,4100.0,4096.416239410692,4047.6452000439167,4126.430399948731,0.0
1766960451,100,,Aggregated,15.300000,15.300000,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,2500,2500,4100.0,4096.353582799626,4047.6452000439167,4126.430399948731,0.0
1766960452,100,,Aggregated,15.300000,15.300000,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,2516,2516,4100.0,4096.373244951886,4047.6452000439167,4126.430399948731,0.0
1766960453,100,,Aggregated,15.800000,15.800000,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,2532,2532,4100.0,4096.4305258684735,4047.6452000439167,4126.430399948731,0.0
1766960454,100,,Aggregated,16.200000,16.200000,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,2546,2546,4100.0,4096.474911075749,4047.6452000439167,4126.430399948731,0.0
1766960455,100,,Aggregated,16.300000,16.300000,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,2559,2559,4100.0,4096.531106994496,4047.6452000439167,4126.430399948731,0.0
1766960456,100,,Aggregated,16.300000,16.300000,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,2574,2574,4100.0,4096.561066860458,4047.6452000439167,4126.430399948731,0.0
1766960457,100,,Aggregated,15.800000,15.800000,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,2593,2593,4100.0,4096.588966062075,4047.6452000439167,4126.430399948731,0.0
1766960458,100,,Aggregated,15.500000,15.500000,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,2612,2612,4100.0,4096.5726029092075,4047.6452000439167,4126.430399948731,0.0
1766960459,100,,Aggregated,15.700000,15.700000,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,2636,2636,4100.0,4096.554416615597,4047.6452000439167,4126.430399948731,0.0
1766960460,100,,Aggregated,16.400000,16.400000,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,2647,2647,4100.0,4096.552359387525,4047.6452000439167,4126.430399948731,0.0
1766960461,100,,Aggregated,17.600000,17.600000,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,2659,2659,4100.0,4096.569091349676,4047.6452000439167,4126.430399948731,0.0
1766960462,100,,Aggregated,17.600000,17.600000,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,2672,2672,4100.0,4096.570421968093,4047.6452000439167,4126.430399948731,0.0
